# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_RMS(1) 008:U_RMS(2) 009:U_RMS(mag)
  8.8100000000008176E+001  8.8100000000008176E+001    8810  28810   2.0000000000000000E+000 0.0000000000000000E+000   2.6294095382482969E-001  5.2369398846749648E-001  5.8599772930900133E-001
  8.4600000000006385E+001  8.4600000000006385E+001    8460  28460   2.0000000000000000E+000 0.0000000000000000E+000   2.6378099362086966E-001  5.2271284161407933E-001  5.8549904131764298E-001
  8.8200000000008227E+001  8.8200000000008227E+001    8820  28820   2.0000000000000000E+000 0.0000000000000000E+000   2.6292271174852133E-001  5.2363856890334030E-001  5.8594001672213371E-001
  8.4700000000006436E+001  8.4700000000006436E+001    8470  28470   2.0000000000000000E+000 0.0000000000000000E+000   2.6376153696329627E-001  5.2280930343726943E-001  5.8557639650331116E-001
  8.8300000000008278E+001  8.8300000000008278E+001    8830  28830   2.0000000000000000E+000 0.0000000000000000E+000   2.6290060637942276E-001  5.2356613028925069E-001  5.8586536134228728E-001
  8.4800000000006487E+001  8.4800000000006487E+001    8480  28480   2.0000000000000000E+000 0.0000000000000000E+000   2.6374743318301394E-001  5.2290108327691520E-001  5.8565198830260944E-001
  8.8400000000008329E+001  8.8400000000008329E+001    8840  28840   2.0000000000000000E+000 0.0000000000000000E+000   2.6287383349185660E-001  5.2348219806389684E-001  5.8577834035112061E-001
  8.4900000000006539E+001  8.4900000000006539E+001    8490  28490   2.0000000000000000E+000 0.0000000000000000E+000   2.6373755199532777E-001  5.2298404368232676E-001  5.8572161158591899E-001
  8.8500000000008380E+001  8.8500000000008380E+001    8850  28850   2.0000000000000000E+000 0.0000000000000000E+000   2.6284185402684938E-001  5.2339296899054943E-001  5.8568424958932761E-001
  8.5000000000006590E+001  8.5000000000006590E+001    8500  28500   2.0000000000000000E+000 0.0000000000000000E+000   2.6373069867515193E-001  5.2305325749085369E-001  5.8578032708130205E-001
  8.8600000000008432E+001  8.8600000000008432E+001    8860  28860   2.0000000000000000E+000 0.0000000000000000E+000   2.6280465966810586E-001  5.2330525910896934E-001  5.8558917626128863E-001
  8.5100000000006641E+001  8.5100000000006641E+001    8510  28510   2.0000000000000000E+000 0.0000000000000000E+000   2.6372570981925926E-001  5.2310374831195947E-001  5.8582316574005002E-001
  8.8700000000008483E+001  8.8700000000008483E+001    8870  28870   2.0000000000000000E+000 0.0000000000000000E+000   2.6276304482175554E-001  5.2322658672603790E-001  5.8550019537228168E-001
  8.5200000000006692E+001  8.5200000000006692E+001    8520  28520   2.0000000000000000E+000 0.0000000000000000E+000   2.6372140378415647E-001  5.2313143936151975E-001  5.8584595386700542E-001
  8.8800000000008534E+001  8.8800000000008534E+001    8880  28880   2.0000000000000000E+000 0.0000000000000000E+000   2.6271872968543497E-001  5.2316510523074946E-001  5.8542536523337442E-001
  8.5300000000006743E+001  8.5300000000006743E+001    8530  28530   2.0000000000000000E+000 0.0000000000000000E+000   2.6371659165181462E-001  5.2313396965782352E-001  5.8584604711681942E-001
  8.8900000000008585E+001  8.8900000000008585E+001    8890  28890   2.0000000000000000E+000 0.0000000000000000E+000   2.6267413748861478E-001  5.2312905324824710E-001  5.8537313643333090E-001
  8.5400000000006794E+001  8.5400000000006794E+001    8540  28540   2.0000000000000000E+000 0.0000000000000000E+000   2.6371011361871503E-001  5.2311118508380829E-001  5.8582278547747010E-001
  8.9000000000008636E+001  8.9000000000008636E+001    8900  28900   2.0000000000000000E+000 0.0000000000000000E+000   2.6263165235628527E-001  5.2312540660557260E-001  5.8535081434609645E-001
  8.5500000000006846E+001  8.5500000000006846E+001    8550  28550   2.0000000000000000E+000 0.0000000000000000E+000   2.6370084400753408E-001  5.2306516230315907E-001  5.8577751676341760E-001
  8.9100000000008687E+001  8.9100000000008687E+001    8910  28910   2.0000000000000000E+000 0.0000000000000000E+000   2.6259237802171937E-001  5.2315759819131120E-001  5.8536196454877646E-001
  8.5600000000006897E+001  8.5600000000006897E+001    8560  28560   2.0000000000000000E+000 0.0000000000000000E+000   2.6368768366815134E-001  5.2299980274219803E-001  5.8571323033260327E-001
  8.9200000000008738E+001  8.9200000000008738E+001    8920  28920   2.0000000000000000E+000 0.0000000000000000E+000   2.6255500884166584E-001  5.2322292252031594E-001  5.8540358669771386E-001
  8.5700000000006948E+001  8.5700000000006948E+001    8570  28570   2.0000000000000000E+000 0.0000000000000000E+000   2.6366958679374170E-001  5.2292023776494644E-001  5.8563403765844306E-001
  8.9300000000008790E+001  8.9300000000008790E+001    8930  28930   2.0000000000000000E+000 0.0000000000000000E+000   2.6251626795973526E-001  5.2331169905335865E-001  5.8546556287250615E-001
  8.5800000000006999E+001  8.5800000000006999E+001    8580  28580   2.0000000000000000E+000 0.0000000000000000E+000   2.6364567286793514E-001  5.2283234673606848E-001  5.8554479215131847E-001
  8.9400000000008841E+001  8.9400000000008841E+001    8940  28940   2.0000000000000000E+000 0.0000000000000000E+000   2.6247379341661156E-001  5.2341063290346268E-001  5.8553495443646186E-001
  8.5900000000007050E+001  8.5900000000007050E+001    8590  28590   2.0000000000000000E+000 0.0000000000000000E+000   2.6361544898769113E-001  5.2274256800611080E-001  5.8545102045397907E-001
  8.9500000000008892E+001  8.9500000000008892E+001    8950  28950   2.0000000000000000E+000 0.0000000000000000E+000   2.6242899060243054E-001  5.2350934497595087E-001  5.8560311592900502E-001
  8.6000000000007101E+001  8.6000000000007101E+001    8600  28600   2.0000000000000000E+000 0.0000000000000000E+000   2.6357910591035342E-001  5.2265796161492295E-001  5.8535911192358458E-001
  8.9600000000008943E+001  8.9600000000008943E+001    8960  28960   2.0000000000000000E+000 0.0000000000000000E+000   2.6238594506574579E-001  5.2360455683062356E-001  5.8566894753080278E-001
  8.6100000000007153E+001  8.6100000000007153E+001    8610  28610   2.0000000000000000E+000 0.0000000000000000E+000   2.6353777454498050E-001  5.2258629379407350E-001  5.8527650992803961E-001
  8.9700000000008994E+001  8.9700000000008994E+001    8970  28970   2.0000000000000000E+000 0.0000000000000000E+000   2.6234783848142551E-001  5.2369826687014162E-001  5.8573565972942631E-001
  8.6200000000007204E+001  8.6200000000007204E+001    8620  28620   2.0000000000000000E+000 0.0000000000000000E+000   2.6349356214828767E-001  5.2253582194848586E-001  5.8521153655150479E-001
  8.9800000000009045E+001  8.9800000000009045E+001    8980  28980   2.0000000000000000E+000 0.0000000000000000E+000   2.6231572206480757E-001  5.2379287374986960E-001  5.8580586599446773E-001
  8.6300000000007255E+001  8.6300000000007255E+001    8630  28630   2.0000000000000000E+000 0.0000000000000000E+000   2.6344915720794310E-001  5.2251444423650452E-001  5.8517245566530098E-001
  8.9900000000009097E+001  8.9900000000009097E+001    8990  28990   2.0000000000000000E+000 0.0000000000000000E+000   2.6228971634221336E-001  5.2388839139038871E-001  5.8587963092472152E-001
  8.6400000000007306E+001  8.6400000000007306E+001    8640  28640   2.0000000000000000E+000 0.0000000000000000E+000   2.6340686213158370E-001  5.2252794608679788E-001  5.8516547186218588E-001
  9.0000000000009148E+001  9.0000000000009148E+001    9000  29000   2.0000000000000000E+000 0.0000000000000000E+000   2.6226969002959905E-001  5.2398283282751556E-001  5.8595511722841884E-001
  8.6500000000007357E+001  8.6500000000007357E+001    8650  28650   2.0000000000000000E+000 0.0000000000000000E+000   2.6336725475493709E-001  5.2257746045567987E-001  5.8519186003691094E-001
  9.0100000000009199E+001  9.0100000000009199E+001    9010  29010   2.0000000000000000E+000 0.0000000000000000E+000   2.6225502876111947E-001  5.2407318695212756E-001  5.8602935540180514E-001
  8.6600000000007408E+001  8.6600000000007408E+001    8660  28660   2.0000000000000000E+000 0.0000000000000000E+000   2.6332846146192356E-001  5.2265735582079493E-001  5.8524575197902031E-001
  9.0200000000009250E+001  9.0200000000009250E+001    9020  29020   2.0000000000000000E+000 0.0000000000000000E+000   2.6224466550108842E-001  5.2415553541915560E-001  5.8609836196181221E-001
  8.6700000000007459E+001  8.6700000000007459E+001    8670  28670   2.0000000000000000E+000 0.0000000000000000E+000   2.6328751292667753E-001  5.2275600017095866E-001  5.8531542793425037E-001
  9.0300000000009301E+001  9.0300000000009301E+001    9030  29030   2.0000000000000000E+000 0.0000000000000000E+000   2.6223742935982761E-001  5.2422512763800757E-001  5.8615736266324924E-001
  8.6800000000007511E+001  8.6800000000007511E+001    8680  28680   2.0000000000000000E+000 0.0000000000000000E+000   2.6324344508997477E-001  5.2286067477472180E-001  5.8538909847102207E-001
  9.0400000000009352E+001  9.0400000000009352E+001    9040  29040   2.0000000000000000E+000 0.0000000000000000E+000   2.6223218092786941E-001  5.2427703891574806E-001  5.8620144169769119E-001
  8.6900000000007562E+001  8.6900000000007562E+001    8690  28690   2.0000000000000000E+000 0.0000000000000000E+000   2.6319865716365042E-001  5.2296351880829217E-001  5.8546082288834639E-001
  9.0500000000009404E+001  9.0500000000009404E+001    9050  29050   2.0000000000000000E+000 0.0000000000000000E+000   2.6222776696085592E-001  5.2430709723066870E-001  5.8622635045835904E-001
  8.7000000000007613E+001  8.7000000000007613E+001    8700  28700   2.0000000000000000E+000 0.0000000000000000E+000   2.6315662511395365E-001  5.2306329153291866E-001  5.8553105493271404E-001
  9.0600000000009455E+001  9.0600000000009455E+001    9060  29060   2.0000000000000000E+000 0.0000000000000000E+000   2.6222302152577103E-001  5.2431271346472225E-001  5.8622925082159191E-001
  8.7100000000007664E+001  8.7100000000007664E+001    8710  28710   2.0000000000000000E+000 0.0000000000000000E+000   2.6311934833119021E-001  5.2316208453715251E-001  5.8560255990175535E-001
  9.0700000000009506E+001  9.0700000000009506E+001    9070  29070   2.0000000000000000E+000 0.0000000000000000E+000   2.6221680377731559E-001  5.2429341803933580E-001  5.8620921212700247E-001
  8.7200000000007715E+001  8.7200000000007715E+001    8720  28720   2.0000000000000000E+000 0.0000000000000000E+000   2.6308734623936738E-001  5.2326117833309986E-001  5.8567671329993720E-001
  9.0800000000009557E+001  9.0800000000009557E+001    9080  29080   2.0000000000000000E+000 0.0000000000000000E+000   2.6220800776941128E-001  5.2425095210902226E-001  5.8616729704549364E-001
  8.7300000000007766E+001  8.7300000000007766E+001    8730  28730   2.0000000000000000E+000 0.0000000000000000E+000   2.6306061758446381E-001  5.2335959764951134E-001  5.8575264145864336E-001
  9.0900000000009608E+001  9.0900000000009608E+001    9090  29090   2.0000000000000000E+000 0.0000000000000000E+000   2.6219555478191325E-001  5.2418891862637462E-001  5.8610624579344250E-001
  8.7400000000007818E+001  8.7400000000007818E+001    8740  28740   2.0000000000000000E+000 0.0000000000000000E+000   2.6303881537260540E-001  5.2345476794869361E-001  5.8582788639739931E-001
  9.1000000000009659E+001  9.1000000000009659E+001    9100  29100   2.0000000000000000E+000 0.0000000000000000E+000   2.6217841254035114E-001  5.2411220727132263E-001  5.8602997006381549E-001
  8.7500000000007869E+001  8.7500000000007869E+001    8750  28750   2.0000000000000000E+000 0.0000000000000000E+000   2.6302110451128490E-001  5.2354311390271401E-001  5.8589887654209267E-001
  9.1100000000009710E+001  9.1100000000009710E+001    9110  29110   2.0000000000000000E+000 0.0000000000000000E+000   2.6215569177239892E-001  5.2402649171807968E-001  5.8594314634700150E-001
  8.7600000000007920E+001  8.7600000000007920E+001    8760  28760   2.0000000000000000E+000 0.0000000000000000E+000   2.6300637761726171E-001  5.2362019121147032E-001  5.8596114146903151E-001
  9.1200000000009762E+001  9.1200000000009762E+001    9120  29120   2.0000000000000000E+000 0.0000000000000000E+000   2.6212685068303240E-001  5.2393800126545331E-001  5.8585110311327648E-001
  8.7700000000007971E+001  8.7700000000007971E+001    8770  28770   2.0000000000000000E+000 0.0000000000000000E+000   2.6299354030372534E-001  5.2368107683792066E-001  5.8600978872337217E-001
  9.1300000000009813E+001  9.1300000000009813E+001    9130  29130   2.0000000000000000E+000 0.0000000000000000E+000   2.6209198104575786E-001  5.2385355783447771E-001  5.8575998206119406E-001
  8.7800000000008022E+001  8.7800000000008022E+001    8780  28780   2.0000000000000000E+000 0.0000000000000000E+000   2.6298156502112890E-001  5.2372119536311609E-001  5.8604026654619350E-001
  9.1400000000009864E+001  9.1400000000009864E+001    9140  29140   2.0000000000000000E+000 0.0000000000000000E+000   2.6205207458386414E-001  5.2378067377302084E-001  5.8567694509159808E-001
  8.7900000000008073E+001  8.7900000000008073E+001    8790  28790   2.0000000000000000E+000 0.0000000000000000E+000   2.6296945198896448E-001  5.2373723954383342E-001  5.8604916923784733E-001
  9.1500000000009915E+001  9.1500000000009915E+001    9150  29150   2.0000000000000000E+000 0.0000000000000000E+000   2.6200909907237450E-001  5.2372740285769747E-001  5.8561007547751975E-001
  8.8000000000008125E+001  8.8000000000008125E+001    8800  28800   2.0000000000000000E+000 0.0000000000000000E+000   2.6295622800896767E-001  5.2372786823552175E-001  5.8603486058017759E-001
  9.1600000000009966E+001  9.1600000000009966E+001    9160  29160   2.0000000000000000E+000 0.0000000000000000E+000   2.6196567605779703E-001  5.2370161410049202E-001  5.8556758452281085E-001
  9.1700000000010017E+001  9.1700000000010017E+001    9170  29170   2.0000000000000000E+000 0.0000000000000000E+000   2.6192420043117339E-001  5.2370940671500401E-001  5.8555600027093133E-001
  8.8100000000008176E+001  8.8100000000008176E+001    8810  28810   2.0000000000000000E+000 0.0000000000000000E+000   2.6294095382482969E-001  5.2369398846749648E-001  5.8599772930900133E-001
  9.1800000000010069E+001  9.1800000000010069E+001    9180  29180   2.0000000000000000E+000 0.0000000000000000E+000   2.6188552758399219E-001  5.2375269196838427E-001  5.8557741751375216E-001
  8.8200000000008227E+001  8.8200000000008227E+001    8820  28820   2.0000000000000000E+000 0.0000000000000000E+000   2.6292271174852133E-001  5.2363856890334030E-001  5.8594001672213371E-001
  9.1900000000010120E+001  9.1900000000010120E+001    9190  29190   2.0000000000000000E+000 0.0000000000000000E+000   2.6184807568149501E-001  5.2382693676336566E-001  5.8562707794038439E-001
  8.8300000000008278E+001  8.8300000000008278E+001    8830  28830   2.0000000000000000E+000 0.0000000000000000E+000   2.6290060637942276E-001  5.2356613028925069E-001  5.8586536134228728E-001
  9.2000000000010171E+001  9.2000000000010171E+001    9200  29200   2.0000000000000000E+000 0.0000000000000000E+000   2.6180882536128553E-001  5.2392136933139603E-001  5.8569400054904194E-001
  8.8400000000008329E+001  8.8400000000008329E+001    8840  28840   2.0000000000000000E+000 0.0000000000000000E+000   2.6287383349185660E-001  5.2348219806389684E-001  5.8577834035112061E-001
  9.2100000000010222E+001  9.2100000000010222E+001    9210  29210   2.0000000000000000E+000 0.0000000000000000E+000   2.6176631482274279E-001  5.2402329252048351E-001  5.8576617748030450E-001
  8.8500000000008380E+001  8.8500000000008380E+001    8850  28850   2.0000000000000000E+000 0.0000000000000000E+000   2.6284185402684938E-001  5.2339296899054943E-001  5.8568424958932761E-001
  9.2200000000010273E+001  9.2200000000010273E+001    9220  29220   2.0000000000000000E+000 0.0000000000000000E+000   2.6172247611960446E-001  5.2412409650959332E-001  5.8583677167635563E-001
  8.8600000000008432E+001  8.8600000000008432E+001    8860  28860   2.0000000000000000E+000 0.0000000000000000E+000   2.6280465966810586E-001  5.2330525910896934E-001  5.8558917626128863E-001
  9.2300000000010324E+001  9.2300000000010324E+001    9230  29230   2.0000000000000000E+000 0.0000000000000000E+000   2.6168078849206075E-001  5.2422176298250811E-001  5.8590553150684243E-001
  8.8700000000008483E+001  8.8700000000008483E+001    8870  28870   2.0000000000000000E+000 0.0000000000000000E+000   2.6276304482175554E-001  5.2322658672603790E-001  5.8550019537228168E-001
  9.2400000000010376E+001  9.2400000000010376E+001    9240  29240   2.0000000000000000E+000 0.0000000000000000E+000   2.6164351302739174E-001  5.2431816066986947E-001  5.8597513728617354E-001
  8.8800000000008534E+001  8.8800000000008534E+001    8880  28880   2.0000000000000000E+000 0.0000000000000000E+000   2.6271872968543497E-001  5.2316510523074946E-001  5.8542536523337442E-001
  9.2500000000010427E+001  9.2500000000010427E+001    9250  29250   2.0000000000000000E+000 0.0000000000000000E+000   2.6161133199973161E-001  5.2441481439698547E-001  5.8604725627691367E-001
  8.8900000000008585E+001  8.8900000000008585E+001    8890  28890   2.0000000000000000E+000 0.0000000000000000E+000   2.6267413748861478E-001  5.2312905324824710E-001  5.8537313643333090E-001
  9.2600000000010478E+001  9.2600000000010478E+001    9260  29260   2.0000000000000000E+000 0.0000000000000000E+000   2.6158430489030837E-001  5.2451106296454046E-001  5.8612132168787205E-001
  8.9000000000008636E+001  8.9000000000008636E+001    8900  28900   2.0000000000000000E+000 0.0000000000000000E+000   2.6263165235628527E-001  5.2312540660557260E-001  5.8535081434609645E-001
  9.2700000000010529E+001  9.2700000000010529E+001    9270  29270   2.0000000000000000E+000 0.0000000000000000E+000   2.6156216398027973E-001  5.2460455372811107E-001  5.8619510695528447E-001
  8.9100000000008687E+001  8.9100000000008687E+001    8910  28910   2.0000000000000000E+000 0.0000000000000000E+000   2.6259237802171937E-001  5.2315759819131120E-001  5.8536196454877646E-001
  9.2800000000010580E+001  9.2800000000010580E+001    9280  29280   2.0000000000000000E+000 0.0000000000000000E+000   2.6154416151666293E-001  5.2469191110723905E-001  5.8626525566915619E-001
  8.9200000000008738E+001  8.9200000000008738E+001    8920  28920   2.0000000000000000E+000 0.0000000000000000E+000   2.6255500884166584E-001  5.2322292252031594E-001  5.8540358669771386E-001
  9.2900000000010631E+001  9.2900000000010631E+001    9290  29290   2.0000000000000000E+000 0.0000000000000000E+000   2.6152923408413677E-001  5.2476888909590160E-001  5.8632749146153964E-001
  8.9300000000008790E+001  8.9300000000008790E+001    8930  28930   2.0000000000000000E+000 0.0000000000000000E+000   2.6251626795973526E-001  5.2331169905335865E-001  5.8546556287250615E-001
  9.3000000000010683E+001  9.3000000000010683E+001    9300  29300   2.0000000000000000E+000 0.0000000000000000E+000   2.6151630243134560E-001  5.2483068788887354E-001  5.8637703518066874E-001
  8.9400000000008841E+001  8.9400000000008841E+001    8940  28940   2.0000000000000000E+000 0.0000000000000000E+000   2.6247379341661156E-001  5.2341063290346268E-001  5.8553495443646186E-001
  9.3100000000010734E+001  9.3100000000010734E+001    9310  29310   2.0000000000000000E+000 0.0000000000000000E+000   2.6150435487015410E-001  5.2487271931016170E-001  5.8640932725537311E-001
  8.9500000000008892E+001  8.9500000000008892E+001    8950  28950   2.0000000000000000E+000 0.0000000000000000E+000   2.6242899060243054E-001  5.2350934497595087E-001  5.8560311592900502E-001
  9.3200000000010785E+001  9.3200000000010785E+001    9320  29320   2.0000000000000000E+000 0.0000000000000000E+000   2.6149241018362925E-001  5.2489151774532514E-001  5.8642082669754689E-001
  8.9600000000008943E+001  8.9600000000008943E+001    8960  28960   2.0000000000000000E+000 0.0000000000000000E+000   2.6238594506574579E-001  5.2360455683062356E-001  5.8566894753080278E-001
  9.3300000000010836E+001  9.3300000000010836E+001    9330  29330   2.0000000000000000E+000 0.0000000000000000E+000   2.6147951133910374E-001  5.2488546874298886E-001  5.8640966068754671E-001
  8.9700000000008994E+001  8.9700000000008994E+001    8970  28970   2.0000000000000000E+000 0.0000000000000000E+000   2.6234783848142551E-001  5.2369826687014162E-001  5.8573565972942631E-001
  9.3400000000010887E+001  9.3400000000010887E+001    9340  29340   2.0000000000000000E+000 0.0000000000000000E+000   2.6146473506126688E-001  5.2485515010956955E-001  5.8637593425821732E-001
  8.9800000000009045E+001  8.9800000000009045E+001    8980  28980   2.0000000000000000E+000 0.0000000000000000E+000   2.6231572206480757E-001  5.2379287374986960E-001  5.8580586599446773E-001
  9.3500000000010938E+001  9.3500000000010938E+001    9350  29350   2.0000000000000000E+000 0.0000000000000000E+000   2.6144718207471768E-001  5.2480320998870935E-001  5.8632161671668203E-001
  8.9900000000009097E+001  8.9900000000009097E+001    8990  28990   2.0000000000000000E+000 0.0000000000000000E+000   2.6228971634221336E-001  5.2388839139038871E-001  5.8587963092472152E-001
  9.3600000000010989E+001  9.3600000000010989E+001    9360  29360   2.0000000000000000E+000 0.0000000000000000E+000   2.6142597343258033E-001  5.2473389702336987E-001  5.8625011920724148E-001
  9.0000000000009148E+001  9.0000000000009148E+001    9000  29000   2.0000000000000000E+000 0.0000000000000000E+000   2.6226969002959905E-001  5.2398283282751556E-001  5.8595511722841884E-001
  9.3700000000011041E+001  9.3700000000011041E+001    9370  29370   2.0000000000000000E+000 0.0000000000000000E+000   2.6140030662486202E-001  5.2465251159639825E-001  5.8616582826703620E-001
  9.0100000000009199E+001  9.0100000000009199E+001    9010  29010   2.0000000000000000E+000 0.0000000000000000E+000   2.6225502876111947E-001  5.2407318695212756E-001  5.8602935540180514E-001
  9.3800000000011092E+001  9.3800000000011092E+001    9380  29380   2.0000000000000000E+000 0.0000000000000000E+000   2.6136961218472656E-001  5.2456504053028929E-001  5.8607384852093380E-001
  9.0200000000009250E+001  9.0200000000009250E+001    9020  29020   2.0000000000000000E+000 0.0000000000000000E+000   2.6224466550108842E-001  5.2415553541915560E-001  5.8609836196181221E-001
  9.3900000000011143E+001  9.3900000000011143E+001    9390  29390   2.0000000000000000E+000 0.0000000000000000E+000   2.6133380587949259E-001  5.2447807154506609E-001  5.8598003859098461E-001
  9.0300000000009301E+001  9.0300000000009301E+001    9030  29030   2.0000000000000000E+000 0.0000000000000000E+000   2.6223742935982761E-001  5.2422512763800757E-001  5.8615736266324924E-001
  9.4000000000011194E+001  9.4000000000011194E+001    9400  29400   2.0000000000000000E+000 0.0000000000000000E+000   2.6129356273665385E-001  5.2439887078419387E-001  5.8589120287588496E-001
  9.0400000000009352E+001  9.0400000000009352E+001    9040  29040   2.0000000000000000E+000 0.0000000000000000E+000   2.6223218092786941E-001  5.2427703891574806E-001  5.8620144169769119E-001
  9.4100000000011245E+001  9.4100000000011245E+001    9410  29410   2.0000000000000000E+000 0.0000000000000000E+000   2.6125046818060457E-001  5.2433535722175879E-001  5.8581513633351480E-001
  9.0500000000009404E+001  9.0500000000009404E+001    9050  29050   2.0000000000000000E+000 0.0000000000000000E+000   2.6222776696085592E-001  5.2430709723066870E-001  5.8622635045835904E-001
  9.4200000000011296E+001  9.4200000000011296E+001    9420  29420   2.0000000000000000E+000 0.0000000000000000E+000   2.6120685478446450E-001  5.2429565055209330E-001  5.8576014730795318E-001
  9.0600000000009455E+001  9.0600000000009455E+001    9060  29060   2.0000000000000000E+000 0.0000000000000000E+000   2.6222302152577103E-001  5.2431271346472225E-001  5.8622925082159191E-001
  9.4300000000011348E+001  9.4300000000011348E+001    9430  29430   2.0000000000000000E+000 0.0000000000000000E+000   2.6116514344371024E-001  5.2428687642453670E-001  5.8573369455834720E-001
  9.0700000000009506E+001  9.0700000000009506E+001    9070  29070   2.0000000000000000E+000 0.0000000000000000E+000   2.6221680377731559E-001  5.2429341803933580E-001  5.8620921212700247E-001
  9.4400000000011399E+001  9.4400000000011399E+001    9440  29440   2.0000000000000000E+000 0.0000000000000000E+000   2.6112666399336110E-001  5.2431305078390693E-001  5.8573996779341372E-001
  9.4500000000011450E+001  9.4500000000011450E+001    9450  29450   2.0000000000000000E+000 0.0000000000000000E+000   2.6109044868704218E-001  5.2437249279853794E-001  5.8577703403202283E-001
  9.0800000000009557E+001  9.0800000000009557E+001    9080  29080   2.0000000000000000E+000 0.0000000000000000E+000   2.6220800776941128E-001  5.2425095210902226E-001  5.8616729704549364E-001
  9.4600000000011501E+001  9.4600000000011501E+001    9460  29460   2.0000000000000000E+000 0.0000000000000000E+000   2.6105335043234494E-001  5.2445659291299282E-001  5.8583578724917213E-001
  9.0900000000009608E+001  9.0900000000009608E+001    9090  29090   2.0000000000000000E+000 0.0000000000000000E+000   2.6219555478191325E-001  5.2418891862637462E-001  5.8610624579344250E-001
  9.4700000000011552E+001  9.4700000000011552E+001    9470  29470   2.0000000000000000E+000 0.0000000000000000E+000   2.6101261888992626E-001  5.2455246475059080E-001  5.8590346943476765E-001
  9.1000000000009659E+001  9.1000000000009659E+001    9100  29100   2.0000000000000000E+000 0.0000000000000000E+000   2.6217841254035114E-001  5.2411220727132263E-001  5.8602997006381549E-001
  9.4800000000011603E+001  9.4800000000011603E+001    9480  29480   2.0000000000000000E+000 0.0000000000000000E+000   2.6096902101031771E-001  5.2464917022530235E-001  5.8597063215248423E-001
  9.1100000000009710E+001  9.1100000000009710E+001    9110  29110   2.0000000000000000E+000 0.0000000000000000E+000   2.6215569177239892E-001  5.2402649171807968E-001  5.8594314634700150E-001
  9.4900000000011655E+001  9.4900000000011655E+001    9490  29490   2.0000000000000000E+000 0.0000000000000000E+000   2.6092641844375541E-001  5.2474249146974578E-001  5.8603521924519350E-001
  9.1200000000009762E+001  9.1200000000009762E+001    9120  29120   2.0000000000000000E+000 0.0000000000000000E+000   2.6212685068303240E-001  5.2393800126545331E-001  5.8585110311327648E-001
  9.5000000000011706E+001  9.5000000000011706E+001    9500  29500   2.0000000000000000E+000 0.0000000000000000E+000   2.6088825734279073E-001  5.2483393918898695E-001  5.8610011648521922E-001
  9.1300000000009813E+001  9.1300000000009813E+001    9130  29130   2.0000000000000000E+000 0.0000000000000000E+000   2.6209198104575786E-001  5.2385355783447771E-001  5.8575998206119406E-001
  9.5100000000011757E+001  9.5100000000011757E+001    9510  29510   2.0000000000000000E+000 0.0000000000000000E+000   2.6085585226372072E-001  5.2492605740954623E-001  5.8616818525723681E-001
  9.1400000000009864E+001  9.1400000000009864E+001    9140  29140   2.0000000000000000E+000 0.0000000000000000E+000   2.6205207458386414E-001  5.2378067377302084E-001  5.8567694509159808E-001
  9.5200000000011808E+001  9.5200000000011808E+001    9520  29520   2.0000000000000000E+000 0.0000000000000000E+000   2.6082940200744975E-001  5.2501921734609533E-001  5.8623984471739065E-001
  9.1500000000009915E+001  9.1500000000009915E+001    9150  29150   2.0000000000000000E+000 0.0000000000000000E+000   2.6200909907237450E-001  5.2372740285769747E-001  5.8561007547751975E-001
  9.5300000000011859E+001  9.5300000000011859E+001    9530  29530   2.0000000000000000E+000 0.0000000000000000E+000   2.6080883268427728E-001  5.2511167506771885E-001  5.8631349847889469E-001
  9.1600000000009966E+001  9.1600000000009966E+001    9160  29160   2.0000000000000000E+000 0.0000000000000000E+000   2.6196567605779703E-001  5.2370161410049202E-001  5.8556758452281085E-001
  9.5400000000011910E+001  9.5400000000011910E+001    9540  29540   2.0000000000000000E+000 0.0000000000000000E+000   2.6079362916922566E-001  5.2520059829539373E-001  5.8638637899007779E-001
  9.1700000000010017E+001  9.1700000000010017E+001    9170  29170   2.0000000000000000E+000 0.0000000000000000E+000   2.6192420043117339E-001  5.2370940671500401E-001  5.8555600027093133E-001
  9.5500000000011961E+001  9.5500000000011961E+001    9550  29550   2.0000000000000000E+000 0.0000000000000000E+000   2.6078279370088806E-001  5.2528227939918465E-001  5.8645471994114188E-001
  9.1800000000010069E+001  9.1800000000010069E+001    9180  29180   2.0000000000000000E+000 0.0000000000000000E+000   2.6188552758399219E-001  5.2375269196838427E-001  5.8557741751375216E-001
  9.5600000000012013E+001  9.5600000000012013E+001    9560  29560   2.0000000000000000E+000 0.0000000000000000E+000   2.6077518111473989E-001  5.2535215097241252E-001  5.8651391937171108E-001
  9.1900000000010120E+001  9.1900000000010120E+001    9190  29190   2.0000000000000000E+000 0.0000000000000000E+000   2.6184807568149501E-001  5.2382693676336566E-001  5.8562707794038439E-001
  9.5700000000012064E+001  9.5700000000012064E+001    9570  29570   2.0000000000000000E+000 0.0000000000000000E+000   2.6076967392945005E-001  5.2540535666986878E-001  5.8655912886823582E-001
  9.2000000000010171E+001  9.2000000000010171E+001    9200  29200   2.0000000000000000E+000 0.0000000000000000E+000   2.6180882536128553E-001  5.2392136933139603E-001  5.8569400054904194E-001
  9.5800000000012115E+001  9.5800000000012115E+001    9580  29580   2.0000000000000000E+000 0.0000000000000000E+000   2.6076514637471688E-001  5.2543764958114680E-001  5.8658604241934320E-001
